"","id","artistName","trackName","time","date","duration","msPlayed","percent_song","endTime"
"8759","2BOof6lYrGfz6BojJ0aeJd","The Paper Kites","Paint",05:15:00,2021-01-18,191773,821,0,2021-01-19 05:15:00
"8760","5lBQ3mnWsYIt5aCdgz1U9n","Porcupine Tree","Trains",16:29:00,2021-01-18,358600,818,0,2021-01-18 16:29:00
"8761","4qrutnO6ACDukoGB8EIPMS","Harshdeep Kaur","Kabira (Encore) [From ""Yeh Jawaani Hai Deewani""]",16:34:00,2021-01-18,270438,1325,0,2021-01-18 16:34:00
"8762","3hkC9EHFZNQPXrtl8WPHnX","Alka Yagnik","Agar Tum Saath Ho",05:15:00,2021-01-18,341054,824,0,2021-01-19 05:15:00
"8763","1gwO79MdYdumgIjxq8eCxB","Vishal-Shekhar","Bahara",10:48:00,2021-01-18,325706,23,0,2021-01-18 10:48:00
"8764","6Ln89sczgIcAJXGAIdS94R","Anuv Jain","Riha",10:48:00,2021-01-18,287323,23,0,2021-01-18 10:48:00
"8765","6l1VsKiMyaUWElFrM1rsuu","Prateek Kuhad","Saansein",05:22:00,2021-01-18,266041,880,0,2021-01-19 05:22:00
"8766","0hpP2fBridGH2Bq6qmg9LM","Pritam","Dil Hi Toh Hai",05:15:00,2021-01-18,280496,481,0,2021-01-19 05:15:00
"8767","0pT28a92cnz0G3LbZyGYpf","Sneha Khanwalkar","Moora",05:15:00,2021-01-18,312160,411,0,2021-01-19 05:15:00
"8768","0EAvKXjChn1Rc3QmfYXevy","Iron & Wine","The Trapeze Swinger",05:15:00,2021-01-18,571080,23,0,2021-01-19 05:15:00
"8769","1vmQPVE7vbgSZ12C8MlKX8","Pritam","Aaj Ki Party",16:34:00,2021-01-18,280593,1395,0,2021-01-18 16:34:00
"8770","37mfTcSlX60JtAvAETytGs","I DONT KNOW HOW BUT THEY FOUND ME","Choke",10:48:00,2021-01-18,195717,872,0,2021-01-18 10:48:00
"8771","4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date",05:15:00,2021-01-18,179867,0,0,2021-01-19 05:15:00
"8772","3eCTf7hnQQf1fq0jNd8xQd","*repeat repeat","Everybody's Falling In Love",10:04:00,2021-01-18,161820,173,0,2021-01-18 10:04:00
"8773","355iHvki8KtRHxnYJs1Z3v","Karthik Rao","Kya Tha Yeh (From ""Comedy Couple"")",10:05:00,2021-01-18,216500,810,0,2021-01-18 10:05:00
"8774","355iHvki8KtRHxnYJs1Z3v","Karthik Rao","Kya Tha Yeh (From ""Comedy Couple"")",10:05:00,2021-01-18,216500,0,0,2021-01-18 10:05:00
"8775","0PKEQjnGn0LmPjozJ3t4MF","Karthik Rao","Main Bola Hey!",05:38:00,2021-01-19,153000,330638,216,2021-01-19 05:38:00
"8776","1wAqhAF1dynDjMy7m5CSSE","The Shins","New Slang",10:34:00,2021-01-19,231173,436613,189,2021-01-19 10:34:00
"8777","6HTVZeVQ9J6Uiq6tHESxU9","Radical Face","Welcome Home, Son",10:56:00,2021-01-19,287634,343586,119,2021-01-19 10:56:00
"8778","77x96TdWdkIia82QqU35SD","Lord Huron","Fool for Love",12:19:00,2021-01-19,274704,284384,104,2021-01-19 12:19:00
"8779","7LcfRTgAVTs5pQGEQgUEzN","Maroon 5","Moves Like Jagger",08:31:00,2021-01-19,201160,202640,101,2021-01-19 08:31:00
"8780","7w5cxTEzp1rfV3KCy0Bd5N","Edward Sharpe & The Magnetic Zeros","Home",11:37:00,2021-01-19,303200,306320,101,2021-01-19 11:37:00
"8781","62rB5pKjZEfnMsv0RtAZgG","ABBA","Voulez-Vous",14:00:00,2021-01-19,306786,309173,101,2021-01-19 14:00:00
"8782","4u0RJ8g7QM5exHIPvJ0WW3","ERock","Jurassic Park Meets Metal",06:32:00,2021-01-19,244000,244000,100,2021-01-19 06:32:00
"8783","6ZmtxXUXRVjxOhugKkmerC","The Local Train","Dil Mere",05:16:00,2021-01-19,211290,211290,100,2021-01-20 05:16:00
"8784","4QK1qv4mgsfdWmMzp1Z3fx","When Chai Met Toast","Khoj (Passing By)",05:55:00,2021-01-19,212571,212571,100,2021-01-19 05:55:00
"8785","76TZCvJ8GitQ2FA1q5dKu0","Simon & Garfunkel","The Boxer",06:41:00,2021-01-19,308520,308520,100,2021-01-19 06:41:00
"8786","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",05:27:00,2021-01-19,233471,233471,100,2021-01-20 05:27:00
"8787","2TxCwUlqaOH3TIyJqGgR91","ABBA","Mamma Mia",05:32:00,2021-01-19,213266,213266,100,2021-01-19 05:32:00
"8788","2TxCwUlqaOH3TIyJqGgR91","ABBA","Mamma Mia",13:52:00,2021-01-19,213266,213266,100,2021-01-19 13:52:00
"8789","7iQmjnDXYngWGsbjVnDc1U","Gregory Alan Isakov","Amsterdam",11:20:00,2021-01-19,198640,198640,100,2021-01-19 11:20:00
"8790","0GQngE2rOYvlKwEQjTAsP8","Pritam","Subhanallah",05:59:00,2021-01-19,249707,249707,100,2021-01-19 05:59:00
"8791","1H5TcdTdMYvOfJ31SAA6H5","The Local Train","Kaisey Jiyun",05:20:00,2021-01-19,239085,239085,100,2021-01-20 05:20:00
"8792","3uIemACmoVRUvjZBrqXbWk","The Local Train","Gustaakh",05:23:00,2021-01-19,184320,184320,100,2021-01-20 05:23:00
"8793","4HlFJV71xXKIGcU3kRyttv","Train","Hey, Soul Sister",06:13:00,2021-01-19,216773,216773,100,2021-01-19 06:13:00
"8794","5Y4vRBs4QCUloQ5W9Wb58j","The F16s","Moon Child",13:09:00,2021-01-19,279840,279840,100,2021-01-19 13:09:00
"8795","44O26Gv1wQrlUj14PpTolM","Sunidhi Chauhan","Halka Halka (From ""Fanney Khan"")",06:19:00,2021-01-19,247381,247381,100,2021-01-19 06:19:00
"8796","2aibwv5hGXSgw7Yru8IYTO","Red Hot Chili Peppers","Snow (Hey Oh)",06:05:00,2021-01-19,334666,334666,100,2021-01-19 06:05:00
"8797","73M2Vb5MfZh8iGKudkMtlw","Bombay Bicycle Club","Always Like This",11:58:00,2021-01-19,245640,245640,100,2021-01-19 11:58:00
"8798","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",11:09:00,2021-01-19,255400,255400,100,2021-01-19 11:09:00
"8799","7bzzC7QIfflM9eEj2aqaYX","Fleet Foxes","Blue Ridge Mountains",11:04:00,2021-01-19,265773,265773,100,2021-01-19 11:04:00
"8800","7d0XkI4iJ32nxeFAHFXbLQ","Fleet Foxes","If You Need To, Keep Time on Me",11:00:00,2021-01-19,210506,210506,100,2021-01-19 11:00:00
"8801","2s7pyee9w04uQy3cNKzey9","Fleet Foxes","Mykonos",10:50:00,2021-01-19,275306,275306,100,2021-01-19 10:50:00
"8802","4qrutnO6ACDukoGB8EIPMS","Harshdeep Kaur","Kabira (Encore) [From ""Yeh Jawaani Hai Deewani""]",06:24:00,2021-01-19,270438,270438,100,2021-01-19 06:24:00
"8803","0wr1v0WSbEnmOm0B22yYHz","Zaeden","tere bina - Acoustic",05:52:00,2021-01-19,132000,132000,100,2021-01-19 05:52:00
"8804","54aFTarzdcaahrzXVTQ7Tr","Ditty","Deathcab",05:47:00,2021-01-19,218083,218083,100,2021-01-19 05:47:00
"8805","1fEGtTZjrjJW8eUeewnNJR","Iron & Wine","Flightless Bird, American Mouth",06:36:00,2021-01-19,241917,241917,100,2021-01-19 06:36:00
"8806","2nvZv4qatgsDIbEqqbQLUT","Coconut Records","West Coast",11:50:00,2021-01-19,210106,210106,100,2021-01-19 11:50:00
"8807","2RZ8SjEJYJHZ8YCUzls77w","Coldplay","Flags",10:26:00,2021-01-19,216493,216493,100,2021-01-19 10:26:00
"8808","60FJkTA2pSbV2xFfnsFwqr","Back Again","Blow My Whistle",08:16:00,2021-01-19,224422,224422,100,2021-01-19 08:16:00
"8809","02WDuAXXKumemrvsmrVBvH","K'NAAN","Wavin' Flag - Coca-Cola® Celebration Mix",08:20:00,2021-01-19,212866,212510,100,2021-01-19 08:20:00
"8810","0qOnSQQF0yzuPWsXrQ9paz","Gym Class Heroes","Stereo Hearts (feat. Adam Levine)",08:27:00,2021-01-19,210960,210960,100,2021-01-19 08:27:00
"8811","523WUV77jFBx3fbeJTOWZ6","Westlife","Seasons in the Sun",08:35:00,2021-01-19,248040,249266,100,2021-01-19 08:35:00
"8812","4KMZqHXHjBajYRVNX5aAJn","Radical Face","The Mute",10:42:00,2021-01-19,236266,236266,100,2021-01-19 10:42:00
"8813","5OiaAaIMYlCZONyDBxqk4G","Bright Eyes","First Day Of My Life",10:46:00,2021-01-19,188800,188800,100,2021-01-19 10:46:00
"8814","5I6y1KWmUoV5YCaIEcs1qs","Sufjan Stevens","Should Have Known Better",11:17:00,2021-01-19,307697,307697,100,2021-01-19 11:17:00
"8815","3pYB28IRzhtR5cHXLINchp","Fleet Foxes","Can I Believe You",11:24:00,2021-01-19,244186,244186,100,2021-01-19 11:24:00
"8816","6IBpFG2LU2udYofIuROp3w","Bahamas","Lost In The Light",11:28:00,2021-01-19,236720,236720,100,2021-01-19 11:28:00
"8817","5BkNCuxzzid0gz9sx3NNbX","First Aid Kit","My Silver Lining",11:31:00,2021-01-19,215493,215493,100,2021-01-19 11:31:00
"8818","4qBHDoJFUUSvTa4aZJfEuw","Beirut","Postcards from Italy",11:41:00,2021-01-19,257480,257480,100,2021-01-19 11:41:00
"8819","0GegHVxeozw3rdjte45Bfx","Fleet Foxes","White Winter Hymnal",11:43:00,2021-01-19,147026,147026,100,2021-01-19 11:43:00
"8820","5yQrOvXWli8C7R6j56rowR","First Aid Kit","Emmylou",11:54:00,2021-01-19,258000,258000,100,2021-01-19 11:54:00
"8821","4ek3pPdfvIbPxynmlisI0k","Edward Sharpe & The Magnetic Zeros","40 Day Dream",12:02:00,2021-01-19,232690,233586,100,2021-01-19 12:02:00
"8822","3bC1ahPIYt1btJzSSEyyrF","Flo Rida","Whistle",13:01:00,2021-01-19,224653,224653,100,2021-01-19 13:01:00
"8823","5Ale7Htu2SdvOcBwlEdGhZ","ABBA","Dum Dum Diddle",13:55:00,2021-01-19,173786,173786,100,2021-01-19 13:55:00
"8824","0PKEQjnGn0LmPjozJ3t4MF","Karthik Rao","Main Bola Hey!",12:57:00,2021-01-19,153000,151885,99,2021-01-19 12:57:00
"8825","1DqdF42leyFIzqNDv9CjId","Taio Cruz","Dynamite",08:23:00,2021-01-19,203866,202613,99,2021-01-19 08:23:00
"8826","5YqpHuXpFjDVZ7tY1ClFll","José González","Heartbeats",11:11:00,2021-01-19,161680,160240,99,2021-01-19 11:11:00
"8827","0ByKWq0hsuYriK5avSMJ5r","José González","Crosses",11:46:00,2021-01-19,162920,161840,99,2021-01-19 11:46:00
"8828","2VAt1J4KNvZ6oELblF6eOQ","Dan Bern","Lucille",05:41:00,2021-01-19,195512,189315,97,2021-01-19 05:41:00
"8829","0gEyKnHvgkrkBM6fbeHdwK","The Cranberries","Linger",08:43:00,2021-01-19,274706,254818,93,2021-01-19 08:43:00
"8830","1Jfe2dJxmcQ3m6UJZ699XH","Ember Trio","Treat You Better",08:12:00,2021-01-19,171000,151441,89,2021-01-19 08:12:00
"8831","2RZ8SjEJYJHZ8YCUzls77w","Coldplay","Flags",13:05:00,2021-01-19,216493,190965,88,2021-01-19 13:05:00
"8832","6Bmgo9pvPcx2qedb1ZUhrv","The Cranberries","Dying In The Sun",08:38:00,2021-01-19,211026,178915,85,2021-01-19 08:38:00
"8833","043cFFLNViLJUqrUSdSPt1","Ember Trio","Closer",08:07:00,2021-01-19,214500,171692,80,2021-01-19 08:07:00
"8834","2qvToeBdYliw6n0nEsKJQa","Fleet Foxes","Ragged Wood",12:06:00,2021-01-19,307213,242603,79,2021-01-19 12:06:00
"8835","5jgFfDIR6FR0gvlA56Nakr","The Beatles","Blackbird - Remastered 2009",13:21:00,2021-01-19,138386,103050,74,2021-01-19 13:21:00
"8836","6U0NPtExZu3tKg8ZDozFxl","Fleetwood Mac","Tusk - 2018 Remaster",13:27:00,2021-01-19,218866,131921,60,2021-01-19 13:27:00
"8837","6xiGRIgBOsQPdzYfiHDESZ","When Chai Met Toast","Forever",06:09:00,2021-01-19,229161,135601,59,2021-01-19 06:09:00
"8838","6MgZiJRjH053XGZBUujkYo","ERock","Lord of the Rings",06:15:00,2021-01-19,242155,136589,56,2021-01-19 06:15:00
"8839","3ZFTkvIE7kyPt6Nu3PEa7V","Shakira","Hips Don't Lie (feat. Wyclef Jean)",13:16:00,2021-01-19,218093,115402,53,2021-01-19 13:16:00
"8840","2w6JXokk0F8i241Y8C0Mn6","ABBA","Honey, Honey",14:13:00,2021-01-19,175000,89809,51,2021-01-19 14:13:00
"8841","25yQPHgC35WNnnOUqFhgVR","The Beatles","Lucy In The Sky With Diamonds - Remastered 2009",13:19:00,2021-01-19,208466,86834,42,2021-01-19 13:19:00
"8842","5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster",13:23:00,2021-01-19,270213,113628,42,2021-01-19 13:23:00
"8843","05oETzWbd4SI33qK2gbJfR","Fleetwood Mac","Rhiannon",13:25:00,2021-01-19,252773,106864,42,2021-01-19 13:25:00
"8844","3vkQ5DAB1qQMYO4Mr9zJN6","ABBA","Gimme! Gimme! Gimme! (A Man After Midnight)",13:47:00,2021-01-19,292613,118376,40,2021-01-19 13:47:00
"8845","6ZmtxXUXRVjxOhugKkmerC","The Local Train","Dil Mere",06:42:00,2021-01-19,211290,77290,37,2021-01-19 06:42:00
"8846","5cgKosPPj5Cs9a2JQufUc1","Pritam","Ilahi",06:26:00,2021-01-19,228982,84791,37,2021-01-19 06:26:00
"8847","6S3JlDAGk3uu3NtZbPnuhS","Badfinger","Baby Blue - Remastered 2010",13:35:00,2021-01-19,217346,73590,34,2021-01-19 13:35:00
"8848","3KiexfmhxHvG5IgAElmTkd","The Beatles","I Saw Her Standing There - Remastered 2009",13:34:00,2021-01-19,173946,54089,31,2021-01-19 13:34:00
"8849","45EaIq9lKyoQxxTjFkiGbl","ABBA","Does Your Mother Know",13:45:00,2021-01-19,193560,57749,30,2021-01-19 13:45:00
"8850","5EWPGh7jbTNO2wakv8LjUI","Lynyrd Skynyrd","Free Bird",13:32:00,2021-01-19,547106,161194,29,2021-01-19 13:32:00
"8851","7fLBwcH8ixVT0kD5KFqfu7","Iron & Wine","Upward Over the Mountain",06:07:00,2021-01-19,356160,95464,27,2021-01-19 06:07:00
"8852","0KMGxYKeUzK9wc5DZCt3HT","Chicago","If You Leave Me Now",13:33:00,2021-01-19,235373,62695,27,2021-01-19 13:33:00
"8853","2K2M0TcglCRLLpFOzKeFZA","Cream","Sunshine Of Your Love",13:43:00,2021-01-19,250400,67413,27,2021-01-19 13:43:00
"8854","1bqrRn1pJWowNLA5N9L6uW","Lord Huron","Meet Me In the Woods",05:49:00,2021-01-19,262209,62935,24,2021-01-19 05:49:00
"8855","5BckPAYcKEJuYs1eV1BHHe","ABBA","Take A Chance On Me",13:48:00,2021-01-19,243933,55910,23,2021-01-19 13:48:00
"8856","7snQQk1zcKl8gZ92AnueZW","Guns N' Roses","Sweet Child O' Mine",10:27:00,2021-01-19,356066,73491,21,2021-01-19 10:27:00
"8857","2uzyiRdvfNI5WxUiItv1y9","Focus","Hocus Pocus",13:28:00,2021-01-19,402866,75674,19,2021-01-19 13:28:00
"8858","2UQ9gPXdPMEypW3Z1qBl8e","Bobby Bare","Find Out What's Happening",13:44:00,2021-01-19,132600,17993,14,2021-01-19 13:44:00
"8859","2YJgM8lj4u5YEZRSHSfL60","Derek & The Dominos","Bell Bottom Blues",13:29:00,2021-01-19,301720,38276,13,2021-01-19 13:29:00
"8860","0wr1v0WSbEnmOm0B22yYHz","Zaeden","tere bina - Acoustic",10:27:00,2021-01-19,132000,16212,12,2021-01-19 10:27:00
"8861","4KSQ9el0QgTKKie5oCtKLe","American Authors","Pocket Full Of Gold",08:31:00,2021-01-19,180213,22131,12,2021-01-19 08:31:00
"8862","2s7pyee9w04uQy3cNKzey9","Fleet Foxes","Mykonos",10:56:00,2021-01-19,275306,31136,11,2021-01-19 10:56:00
"8863","60FJkTA2pSbV2xFfnsFwqr","Back Again","Blow My Whistle",12:57:00,2021-01-19,224422,25721,11,2021-01-19 12:57:00
"8864","5vlEg2fT4cFWAqU5QptIpQ","Iyaz","Replay",08:24:00,2021-01-19,182306,15701,9,2021-01-19 08:24:00
"8865","6dGnYIeXmHdcikdzNNDMm2","The Beatles","Here Comes The Sun - Remastered 2009",13:19:00,2021-01-19,185733,15001,8,2021-01-19 13:19:00
"8866","0ExqXueQNml2OHcOGWiVY4","Ember Trio","bury a friend",08:12:00,2021-01-19,118032,9005,8,2021-01-19 08:12:00
"8867","6lUc153KdiDeMpHCMyQ9e2","Pentangle","Cruel Sister",05:32:00,2021-01-19,419866,28160,7,2021-01-19 05:32:00
"8868","2KDR0VRWbQ88LQ1cdi8T3z","The Local Train","Dilnawaz",05:12:00,2021-01-19,207530,10193,5,2021-01-20 05:12:00
"8869","1gEHNfJRSXpDVaEicwRRfe","Amit Trivedi","Zinda",06:28:00,2021-01-19,241962,8061,3,2021-01-19 06:28:00
"8870","2TxCwUlqaOH3TIyJqGgR91","ABBA","Mamma Mia",13:52:00,2021-01-19,213266,5418,3,2021-01-19 13:52:00
"8871","4HlFJV71xXKIGcU3kRyttv","Train","Hey, Soul Sister",08:20:00,2021-01-19,216773,6711,3,2021-01-19 08:20:00
"8872","79yNs9lz4nMYaK5uNMyMBg","Kids Planet","Waving Flag (World Cup Song)",08:16:00,2021-01-19,212763,6135,3,2021-01-19 08:16:00
"8873","1qHffsS21tTvquvrcziuSR","Vince Myers","I Did It All",08:16:00,2021-01-19,238112,6195,3,2021-01-19 08:16:00
"8874","3St0RlsL0Z0klK1mqWakQm","Westlife","If I Let You Go - Radio Edit",08:43:00,2021-01-19,221266,3479,2,2021-01-19 08:43:00
"8875","25yQPHgC35WNnnOUqFhgVR","The Beatles","Lucy In The Sky With Diamonds - Remastered 2009",13:17:00,2021-01-19,208466,3352,2,2021-01-19 13:17:00
"8876","2GlZQur8CHidODl6OgMO3z","Mohit Chauhan","Kyun Dil Mera - From ""Paharganj""",06:26:00,2021-01-19,281480,3496,1,2021-01-19 06:26:00
"8877","3DamFFqW32WihKkTVlwTYQ","Owl City","Fireflies",08:20:00,2021-01-19,228346,1366,1,2021-01-19 08:20:00
"8878","4HlFJV71xXKIGcU3kRyttv","Train","Hey, Soul Sister",13:02:00,2021-01-19,216773,3101,1,2021-01-19 13:02:00
"8879","2UQ9gPXdPMEypW3Z1qBl8e","Bobby Bare","Find Out What's Happening",05:32:00,2021-01-19,132600,1901,1,2021-01-19 05:32:00
"8880","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",05:32:00,2021-01-19,255400,1485,1,2021-01-19 05:32:00
"8881","7m9XR7FquXLP1FewdAcNS9","Leslie Odom Jr.","Guns and Ships",05:32:00,2021-01-19,127578,1237,1,2021-01-19 05:32:00
"8882","3F0I9AkbRwz12yz7Hxn0bF","Sukhbir","Oh Ho Ho Ho (Remix)",06:27:00,2021-01-19,244416,1236,1,2021-01-19 06:27:00
"8883","09YjI7ETT5iqydMrA6zx30","Ember Trio","Perfect Duet",08:04:00,2021-01-19,252000,1590,1,2021-01-19 08:04:00
"8884","2Jk0sMXjfd4yhvsAsskROU","Ember Trio","Truth Hurts",08:12:00,2021-01-19,100982,947,1,2021-01-19 08:12:00
"8885","1gPAJdYoMQbsqOy5mhRP75","Ember Trio","Don't You Worry Child",08:12:00,2021-01-19,2e+05,1911,1,2021-01-19 08:12:00
"8886","0qOnSQQF0yzuPWsXrQ9paz","Gym Class Heroes","Stereo Hearts (feat. Adam Levine)",08:24:00,2021-01-19,210960,2213,1,2021-01-19 08:24:00
"8887","4u0RJ8g7QM5exHIPvJ0WW3","ERock","Jurassic Park Meets Metal",06:28:00,2021-01-19,244000,737,0,2021-01-19 06:28:00
"8888","7cLGKaJXLFpUU7Up34vVr1","Amitabh Bhattacharya","Tera Rastaa Chhodoon Na",06:09:00,2021-01-19,252963,471,0,2021-01-19 06:09:00
"8889","39GcR1iJpR2RX629O0zuW5","Sukriti Kakar","Pehli Baar",05:41:00,2021-01-19,263809,1048,0,2021-01-19 05:41:00
"8890","0og9wKFGgFFNQnrBe7eisG","Shankar Mahadevan","Uff Teri Adaa",06:09:00,2021-01-19,304088,23,0,2021-01-19 06:09:00
"8891","1bqrRn1pJWowNLA5N9L6uW","Lord Huron","Meet Me In the Woods",12:57:00,2021-01-19,262209,596,0,2021-01-19 12:57:00
"8892","6gdCb962lq0Xdg7ypVLuLt","Lord Huron","Harvest Moon - Recorded at Spotify Studios NYC",06:09:00,2021-01-19,346373,503,0,2021-01-19 06:09:00
"8893","43wLf5iwEFm65mp6K06kVy","Jubin Nautiyal","Bawara Mann",06:09:00,2021-01-19,216073,638,0,2021-01-19 06:09:00
"8894","4lBO4Q7Pa816Mk3ptYcYUz","Armaan Malik","Tere Mere (From ""Chef"")",06:09:00,2021-01-19,343544,774,0,2021-01-19 06:09:00
"8895","739oqfjALCWZgSNhyanIXC","Gregory Alan Isakov","Saint Valentine",06:09:00,2021-01-19,203946,836,0,2021-01-19 06:09:00
"8896","6dN6k8fcjeB3Z2zLnxeyhP","Ammy Virk","Daryaa",06:28:00,2021-01-19,261918,790,0,2021-01-19 06:28:00
"8897","77x96TdWdkIia82QqU35SD","Lord Huron","Fool for Love",05:41:00,2021-01-19,274704,1191,0,2021-01-19 05:41:00
"8898","5Q58RkKyUafm15Syxg79DW","Amit Trivedi","Sham",06:09:00,2021-01-19,284626,755,0,2021-01-19 06:09:00
"8899","5iyNH1Dmxif1k4Nl1gMeuh","Mohit Chauhan","Masakali",05:49:00,2021-01-19,288647,808,0,2021-01-19 05:49:00
"8900","5swv4r5dYNHhsL54jGqmn8","Arijit Singh","Tukur Tukur",06:09:00,2021-01-19,247458,338,0,2021-01-19 06:09:00
"8901","3tJjZMHLqhD8DaGgdBICnc","Sleeping At Last","Saturn",06:09:00,2021-01-19,289792,607,0,2021-01-19 06:09:00
"8902","2BWWsCwuHAZFE1scLyP6Qe","The Vamps","Somebody To You",05:49:00,2021-01-19,182826,842,0,2021-01-19 05:49:00
"8903","5IPo6Je4wkDhbfDY1vCZc0","ERock","Michael Jackson Meets Metal",06:09:00,2021-01-19,346121,638,0,2021-01-19 06:09:00
"8904","2Ncj6X3KgUvmIH6iLPJgHP","Lord Huron","Frozen Pines",06:27:00,2021-01-19,237423,978,0,2021-01-19 06:27:00
"8905","7snQQk1zcKl8gZ92AnueZW","Guns N' Roses","Sweet Child O' Mine",05:38:00,2021-01-19,356066,319,0,2021-01-19 05:38:00
"8906","3BqqF8suAIzW8655yJfcvh","Yusuf / Cat Stevens","Morning Has Broken",06:09:00,2021-01-19,2e+05,496,0,2021-01-19 06:09:00
"8907","15JINEqzVMv3SvJTAXAKED","Eminem","Love The Way You Lie",06:09:00,2021-01-19,263373,823,0,2021-01-19 06:09:00
"8908","5zcfnScTSFGCHGY1yeXWke","Kamal Khan","Ishq Sufiyana (Male)",12:57:00,2021-01-19,325257,23,0,2021-01-19 12:57:00
"8909","0zHZSO80CTxNtvtRhveHRJ","Armaan Malik","Sau Aasmaan",06:09:00,2021-01-19,234737,238,0,2021-01-19 06:09:00
"8910","2IZZqH4K02UIYg5EohpNHF","The Cranberries","Zombie",12:57:00,2021-01-19,306426,492,0,2021-01-19 12:57:00
"8911","5iTmzhI02fWKhVufRgAfvv","Shweta Shetty","Deewane To Deewane Hain",06:09:00,2021-01-19,263133,805,0,2021-01-19 06:09:00
"8912","1VY2incfH4TLT9PCbot6lj","Labh Janjua","London Thumakda",05:41:00,2021-01-19,230468,967,0,2021-01-19 05:41:00
"8913","6SQDhaDMwLeRGHfyLb00d4","Midival Punditz","Train Song",05:38:00,2021-01-19,238930,751,0,2021-01-19 05:38:00
"8914","501GNDSyNQuZcdCQg1Llt7","Mandolin Orange","Little Worlds",06:09:00,2021-01-19,210226,23,0,2021-01-19 06:09:00
"8915","1gwO79MdYdumgIjxq8eCxB","Vishal-Shekhar","Bahara",06:27:00,2021-01-19,325706,1487,0,2021-01-19 06:27:00
"8916","77A5mKz70kQRtCS6e985RM","Gregory Alan Isakov","Berth",06:09:00,2021-01-19,293693,251,0,2021-01-19 06:09:00
"8917","1fEGtTZjrjJW8eUeewnNJR","Iron & Wine","Flightless Bird, American Mouth",06:28:00,2021-01-19,241917,626,0,2021-01-19 06:28:00
"8918","37mfTcSlX60JtAvAETytGs","I DONT KNOW HOW BUT THEY FOUND ME","Choke",06:09:00,2021-01-19,195717,0,0,2021-01-19 06:09:00
"8919","03StC3a18DP7jePXd2NLBX","Syran Mbenza","Icha",05:41:00,2021-01-19,318440,1460,0,2021-01-19 05:41:00
"8920","2VAt1J4KNvZ6oELblF6eOQ","Dan Bern","Lucille",12:57:00,2021-01-19,195512,23,0,2021-01-19 12:57:00
"8921","15hBibWFLNUomup8QqPoqE","Sohail Sen","Tune Maari Entriyaan",06:09:00,2021-01-19,313364,23,0,2021-01-19 06:09:00
"8922","6L89mwZXSOwYl76YXfX13s","Green Day","Basket Case",06:09:00,2021-01-19,181533,23,0,2021-01-19 06:09:00
"8923","3ZOEytgrvLwQaqXreDs2Jx","Red Hot Chili Peppers","Can't Stop",06:09:00,2021-01-19,269000,0,0,2021-01-19 06:09:00
"8924","1Hu7EK2BVPJVE0gooIFpVL","Ember Trio","Symphony",08:07:00,2021-01-19,213788,621,0,2021-01-19 08:07:00
"8925","0uUaAVEybsUwN2EDtV7YMt","Ember Trio","Paris / Black Beatles / Adventure of a Lifetime / Cheap Thrills / Wake Me Up",08:12:00,2021-01-19,124500,0,0,2021-01-19 08:12:00
"8926","04Ai2Td0I5uoQdNAim9KIK","Ember Trio","Forgot About Dre / Ridin' / Still D.R.E. / Drop It Like It's Hot / California Love / Hot In Herre / Get Your Freak On / Sexy And I Know It",08:12:00,2021-01-19,151162,0,0,2021-01-19 08:12:00
"8927","5fdRuTZncnH6WahHIvkvcy","Ember Trio","Disco Medley",08:12:00,2021-01-19,165538,0,0,2021-01-19 08:12:00
"8928","4LQhrcdW8rqkC6K0uTKpUO","Ember Trio","Gangsta's Paradise / Lose Yourself / Let Me Blow Ya Mind / Candy Shop / The Real Slim Shady / The Next Episode / Without Me / Thong Song / Let's Get It Started",08:12:00,2021-01-19,211481,0,0,2021-01-19 08:12:00
"8929","7tj6yNEXOsptD6iAZnL5Mi","Ember Trio","Scared To Be Lonely",08:12:00,2021-01-19,222597,0,0,2021-01-19 08:12:00
"8930","3aartiddniBWAPAhOKZubb","Ember Trio","Two Weeks",08:12:00,2021-01-19,109482,0,0,2021-01-19 08:12:00
"8931","7gYy4aGJbOEcIb3ITS1Xv3","Ember Trio","You're Not Alone / Children / Dreamer / You Should Be Dancing / Insomnia / Sandstorm",08:12:00,2021-01-19,161329,0,0,2021-01-19 08:12:00
"8932","4ZUxOrMmcQA0zsK3qF0ake","Ember Trio","One Dance / Take Care / Hotline Bling / Crew Love",08:12:00,2021-01-19,137065,0,0,2021-01-19 08:12:00
"8933","4hb3h8DzkYDNXmW2XFELJ8","Mirror Dancing With Becky","Singing In The Shower",08:16:00,2021-01-19,204353,487,0,2021-01-19 08:16:00
"8934","60FJkTA2pSbV2xFfnsFwqr","Back Again","Blow My Whistle",12:57:00,2021-01-19,224422,774,0,2021-01-19 12:57:00
"8935","4ZUDIwkUt4XGWXOTGBKQxK","K'NAAN","Take A Minute",08:20:00,2021-01-19,246506,0,0,2021-01-19 08:20:00
"8936","4KSQ9el0QgTKKie5oCtKLe","American Authors","Pocket Full Of Gold",08:24:00,2021-01-19,180213,0,0,2021-01-19 08:24:00
